source_group	source_file	dataset_hint	cell_marker	line_number	evidence_kind	symbol	confidence	note	snippet
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1932	neighbor_message_tensor_access	mpnn_model(...)[1]	direct	Center-to-neighbor message vector is extracted from modified forward output index 1.	1930:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()\n1931:                 decoder_message = \\n1932:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()\n1933:                 node_embedding_info = \\n1934:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[2][0,n_ind,:].cpu().data.numpy()
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1909	neighbor_embedding_tensor_access	mpnn_model(...)[2]	direct	Neighbor node embedding is extracted from modified forward output index 2.	1907:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()\n1908:                 node_embedding_info = \\n1909:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[2][0,n_ind,:].cpu().data.numpy()\n1910:\n1911:                 neighbor_w_log_probs.append(n_log_probs)
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1934	neighbor_embedding_tensor_access	mpnn_model(...)[2]	direct	Neighbor node embedding is extracted from modified forward output index 2.	1932:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()\n1933:                 node_embedding_info = \\n1934:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[2][0,n_ind,:].cpu().data.numpy()\n1935:\n1936:                 neighbor_m_log_probs.append(n_log_probs)
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1867	neighbor_identity_storage	neighbor_aa_identities	direct	Neighbor amino-acid identity is taken from the sequence string by global neighbor index.	"1865:             # informations are stored serially in the lists\n1866:             for n_ind in mut[""top_15_neighbor_indices""]:\n1867:                 neighbor_aa_identities.append(seq_chain[n_ind])\n1868:                 # Some sequence-input manipulation is done later in this loop, so the wildtype aa is placed in the position, so that\n1869:                 # previous iteration manipulations do not cause trouble in this iteration"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1765	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1763:             log_probs, decoder_messages, node_embedding_info = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1764:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1765:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1766:\n1767:             # the top_k attention weights will be stored here for weighted sum later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1787	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1785:             top_15_closest_neighbor_indices = local_neighbors[0,seq_index,1:16]\n1786:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1787:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1788:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1789:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1788	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1786:             top_10_closest_neighbor_indices = local_neighbors[0,seq_index,1:11]\n1787:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1788:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1789:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1790:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1789	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1787:             mut[""top_15_attention_weights""] = top_15_attention_vals.cpu().data.numpy()\n1788:             mut[""top_10_attention_weights""] = top_10_attention_vals.cpu().data.numpy()\n1789:             mut[""top_5_attention_weights""] = top_5_attention_vals.cpu().data.numpy()\n1790:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1791:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1792	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1790:             # the neighbor indices corresponding to the top_k attention weights will be stored here for entropy calculation later\n1791:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1792:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1793:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1794:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1793	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1791:             # 0-based indices of the neighbors will be saved so that corresponding log-probability vectors can be extracted readily from ""log_prob"" keyed value\n1792:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1793:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1794:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1795:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1794	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1792:             mut[""top_15_neighbor_indices""] = top_15_attended_neighbor_indices.cpu().data.numpy()\n1793:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1794:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1795:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1796:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1795	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1793:             mut[""top_10_neighbor_indices""] = top_10_attended_neighbor_indices.cpu().data.numpy()\n1794:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1795:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1796:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1797:"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1796	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1794:             mut[""top_5_neighbor_indices""] = top_5_attended_neighbor_indices.cpu().data.numpy()\n1795:             mut[""top_15_closest_neighbor_indices""] = top_15_closest_neighbor_indices.cpu().data.numpy()\n1796:             mut[""top_10_closest_neighbor_indices""] = top_10_closest_neighbor_indices.cpu().data.numpy()\n1797:\n1798:             # The lines below are mostly for printing purposes to do external analysis with PyMol,and ROSETTA with Cristina"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1944	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1942:                     # Adding all-0 vector of length 128 if the center is not among the closest 48 neighbors of center\n1943:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1944:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1945:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1946:             mut[""neighbor_aa_identities""] = neighbor_aa_identities"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1945	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1943:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1944:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1945:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1946:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1947:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1946	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1944:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1945:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1946:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1947:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1948:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1947	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1945:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1946:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1947:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1948:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1949:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info"
drive_exported_notebook_source	colab_notebooks_inventory_analysis/notebook_sources/Ssym_ProteinMPNNTesting_V6_V2.ipynb.py.txt	Ssym	%% cell 15 [code]	1948	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1946:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1947:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1948:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1949:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info\n1950:             mut[""neighbor_m_neighbor_embedding""] = neighbor_m_embedding_info"
